,Unnamed: 0,num_acidente,chv_localidade,data_acidente,uf_acidente,ano_acidente,mes_acidente,mes_ano_acidente,codigo_ibge,dia_semana,fase_dia,tp_acidente,cond_meteorologica,end_acidente,num_end_acidente,cep_acidente,bairro_acidente,km_via_acidente,latitude_acidente,longitude_acidente,hora_acidente,tp_rodovia,cond_pista,tp_cruzamento,tp_pavimento,tp_curva,lim_velocidade,tp_pista,ind_guardrail,ind_cantcentral,ind_acostamento,qtde_acidente,qtde_acid_com_obitos,qtde_envolvidos,qtde_feridosilesos,qtde_obitos
12029,3081430,2629141,RR1400100202210,2022-10-11,RR,2022,10,102022,1400100,TERCA-FEIRA,NOITE,COLISAO,NAO INFORMADO,AV MARIO H  DE MELO,0,0,NI,0,2.8233726,-60.7104939,200800,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12030,3081431,2495749,RR1400456202210,2022-10-16,RR,2022,10,102022,1400456,DOMINGO,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R ANTONIO DE OLIVEIRA SEABRA,0,69345000,,0,4.478414,-61.1482639,170000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12031,3081432,212516,RR1400100202210,2022-10-22,RR,2022,10,102022,1400100,SABADO,TARDE,CAPOTAMENTO,NAO INFORMADO,R MARIO DO VIOLAO,678,69309095,LIBERDADE,0,2.8211394,-60.7036073,125000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12032,3081433,3547120,RR1400100202210,2022-10-22,RR,2022,10,102022,1400100,SABADO,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV ATAIDE TEIVE,0,0,ALVORADA,0,2.8178426,-60.7250229,174000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12033,3081434,2314301,RR1400100202210,2022-10-22,RR,2022,10,102022,1400100,SABADO,NOITE,COLISAO TRASEIRA,NAO INFORMADO,AV ATAIDE TEIVE,6001,0,NOVA CANAA,0,2.8178426,-60.7250229,200000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12034,3081435,1352215,RR1400100202210,2022-10-23,RR,2022,10,102022,1400100,DOMINGO,MADRUGADA,COLISAO TRANSVERSAL,NAO INFORMADO,AV CARLOS P  DE MELO,0,0,UNIAO,0,2.8206339,-60.6737553,10000,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12035,3081436,1581546,RR1400175202210,2022-10-29,RR,2022,10,102022,1400175,SABADO,MANHA,COLISAO,NAO INFORMADO,RR 207,0,0,,0,2.6865097,-60.3963213,60000,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12036,3081437,221370,RR1400100202210,2022-10-26,RR,2022,10,102022,1400100,QUARTA-FEIRA,MANHA,COLISAO TRASEIRA,NAO INFORMADO,AV CARLOS P  DE MELO,1191,0,JARDIM FLORESTA,0,2.8206339,-60.6737553,74300,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12037,3081438,1343773,RR1400100202210,2022-10-29,RR,2022,10,102022,1400100,SABADO,NOITE,ENGAVETAMENTO,NAO INFORMADO,BR 174,0,0,CAUAME,0,2.7979016,-60.6976977,222000,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12038,3081439,504238,RR1400100202210,2022-10-24,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,AV CARLOS P  DE MELO,0,0,TANCREDO NEVES,0,2.8206339,-60.6737553,184500,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12039,3081440,2226965,RR1400472202210,2022-10-09,RR,2022,10,102022,1400472,DOMINGO,NOITE,COLISAO LATERAL,NAO INFORMADO,VICINAL 01,0,69373000,,0,0.9439379,-60.42963,182200,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12040,3081441,1554239,RR1400100202210,2022-10-29,RR,2022,10,102022,1400100,SABADO,NOITE,COLISAO,NAO INFORMADO,R DACIO PINTO DE OLIVEIRA,503,69314326,SILVIO LEITE,0,2.8198963,-60.7358922,202800,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12041,3081442,2011296,RR1400472202210,2022-10-19,RR,2022,10,102022,1400472,QUARTA-FEIRA,TARDE,ATROPELAMENTO COM ANIMAIS,NAO INFORMADO,AV CHICO RUFINO,0,69373000,,0,0.9333695,-60.43813,161000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12042,3081443,1118699,RR1400456202210,2022-10-23,RR,2022,10,102022,1400456,DOMINGO,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,R MONTE RORAIMA,0,69345000,,0,4.4832313,-61.137636,231700,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12043,3081444,3631450,RR1400100202210,2022-10-09,RR,2022,10,102022,1400100,DOMINGO,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV BRASIL,0,0,DR  AIRTON ROCHA,0,2.772108,-60.7150036,124100,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12044,3081445,1031777,RR1400100202210,2022-10-25,RR,2022,10,102022,1400100,TERCA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV ATAIDE TEIVE,0,0,SILVIO LEITE,0,2.8178426,-60.7250229,73900,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12045,3081446,2594348,RR1400175202210,2022-10-31,RR,2022,10,102022,1400175,SEGUNDA-FEIRA,NOITE,ATROPELAMENTO COM ANIMAIS,NAO INFORMADO,BR 432,0,0,,0,2.2338593,-60.6746434,203000,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12046,3081447,170464,RR1400407202210,2022-10-29,RR,2022,10,102022,1400407,SABADO,NOITE,ATROPELAMENTO COM ANIMAIS,NAO INFORMADO,AV CICERO GELB DE LIMA,0,0,CENTRO,0,3.88012841,-59.634072,190000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12047,3081448,3589588,RR1400100202210,2022-10-07,RR,2022,10,102022,1400100,SEXTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV N. S  DA CONSOLATA,0,0,CENTRO,0,2.816734,-60.6751597,90500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12048,3081449,3226621,RR0000000202210,2022-10-03,RR,2022,10,102022,0,SEGUNDA-FEIRA,DESCONHECIDO,CAPOTAMENTO,NAO INFORMADO,BR 174,0,0,,7,-7.2305067,-60.6495567,999999,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12049,3081450,3774412,RR1400100202210,2022-10-19,RR,2022,10,102022,1400100,QUARTA-FEIRA,NOITE,ATROPELAMENTO COM PEDESTRE,NAO INFORMADO,AV PRINCESA ISABEL,797,0,LIBERDADE,0,2.8277844,-60.7150654,202000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12050,3081451,2862149,RR1400308202210,2022-10-01,RR,2022,10,102022,1400308,SABADO,MANHA,CAPOTAMENTO,NAO INFORMADO,VICINAL DO TAMANDARE,0,0,,6,2.4470769,-60.9187276,61500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12051,3081452,3461329,RR1400100202210,2022-10-01,RR,2022,10,102022,1400100,SABADO,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV CARLOS P  DE MELO,4127,0,UNIAO,0,2.8206339,-60.6737553,175000,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12052,3081453,4171963,RR1400100202210,2022-10-03,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV BRILHO DO SOL,0,69316138,RAIAR DO SOL,0,2.7715947,-60.7222468,162000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12053,3081454,4291080,RR1400100202210,2022-10-07,RR,2022,10,102022,1400100,SEXTA-FEIRA,MANHA,COLISAO,NAO INFORMADO,AV CENTENARIO,672,69312377,CINTURAO VERDE,0,2.7990191,-60.7076235,64500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12054,3081455,1026176,RR1400100202210,2022-10-03,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,MANHA,COLISAO,NAO INFORMADO,R ESTRELA DALVA,2723,0,OPERARIO,0,2.7835564,-60.7268364,74500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12055,3081456,1395914,RR1400100202210,2022-10-02,RR,2022,10,102022,1400100,DOMINGO,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV ATAIDE TEIVE,0,0,ALVORADA,0,2.8178426,-60.7250229,93000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12056,3081457,324530,RR1400100202210,2022-10-31,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,R CORCEL NEGRO,0,69313068,JOQUEI CLUBE,0,2.8054857,-60.7236651,91600,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12057,3081458,1738067,RR1400308202210,2022-10-04,RR,2022,10,102022,1400308,TERCA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV DEUSDETE MEDRADA,0,69340000,,0,2.4367609,-60.923963,173500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12058,3081459,4326886,RR1400100202210,2022-10-03,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,MADRUGADA,CHOQUE,NAO INFORMADO,AV CARLOS P  DE MELO,0,0,JARDIM FLORESTA,0,2.8206339,-60.6737553,54500,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12059,3081460,2157412,RR1400100202210,2022-10-13,RR,2022,10,102022,1400100,QUINTA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,AV MARIO H  DE MELO,0,0,CENTRO,0,2.8233726,-60.7104939,230000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12060,3081461,3596512,RR1400100202210,2022-10-11,RR,2022,10,102022,1400100,TERCA-FEIRA,MANHA,ENGAVETAMENTO,NAO INFORMADO,AV VENEZUELA,2274,0,MECEJANA,0,2.8305083,-60.6986649,90600,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12061,3081462,877402,RR1400100202210,2022-10-24,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,MADRUGADA,CHOQUE,NAO INFORMADO,AV DOS IMIGRANTES,132,0,BURITIS,0,2.8174857,-60.7127355,12400,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12062,3081463,3105126,RR1400100202210,2022-10-05,RR,2022,10,102022,1400100,QUARTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,R CALEBE,0,69314402,NOVA CANAA,0,2.8140557,-60.7371826,85000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12063,3081464,1065762,RR1400100202210,2022-10-07,RR,2022,10,102022,1400100,SEXTA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,R MAURO CAMPELLO,0,0,JOQUEI CLUBE,0,2.8000691,-60.7234787,194500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12064,3081465,4376701,RR1400100202210,2022-10-31,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,R REINALDO NEVES,0,69312045,JARDIM FLORESTA,0,2.827766,-60.7051991,211100,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12065,3081466,1176286,RR1400100202210,2022-10-21,RR,2022,10,102022,1400100,SEXTA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,AV PRINCESA ISABEL,0,0,CAIMBE,0,2.8277844,-60.7150654,124800,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12066,3081467,2902182,RR1400100202210,2022-10-15,RR,2022,10,102022,1400100,SABADO,MANHA,COLISAO LATERAL,NAO INFORMADO,R ESTRELA DALVA,0,0,JARDIM TROPICAL,0,2.7835564,-60.7268364,110000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12067,3081468,2841136,RR1400100202210,2022-10-16,RR,2022,10,102022,1400100,DOMINGO,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,AV GLAYCON DE PAIVA,0,0,PRICUMA,0,2.816562,-60.684368,185100,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12068,3081469,1605079,RR1400100202210,2022-10-11,RR,2022,10,102022,1400100,TERCA-FEIRA,TARDE,COLISAO TRASEIRA,NAO INFORMADO,AV GLAYCON DE PAIVA,0,0,PRICUMA,0,2.816562,-60.684368,145500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12069,3081470,4450044,RR1400100202210,2022-10-26,RR,2022,10,102022,1400100,QUARTA-FEIRA,MANHA,COLISAO TRASEIRA,NAO INFORMADO,AV CAP  JULIO BEZERRA,269,0,CENTRO,0,2.8331848,-60.669754,105000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12070,3081471,217349,RR1400100202210,2022-10-17,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,R ROSA OLIVEIRA DE ARAUJO,0,0,SANTA LUZIA,0,2.8062204,-60.7505512,221000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12071,3081472,4156686,RR1400100202210,2022-10-01,RR,2022,10,102022,1400100,SABADO,TARDE,CAPOTAMENTO,NAO INFORMADO,RR 205,0,0,ZONA RURAL,0,2.8395799,-60.740121,173600,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12072,3081473,4415300,RR1400100202210,2022-10-27,RR,2022,10,102022,1400100,QUINTA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,AV DOS IMIGRANTES,0,0,CAIMBE,0,2.8174857,-60.7127355,190000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12073,3081474,2150346,RR1400100202210,2022-10-13,RR,2022,10,102022,1400100,QUINTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,R CAPELA,642,69317492,CIDADE SATELITE,0,2.8479667,-60.7422605,81500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12074,3081475,3402364,RR1400100202210,2022-10-19,RR,2022,10,102022,1400100,QUARTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,R LINDOLFO BERNARDO COUTINHO,0,0,TANCREDO NEVES,0,2.8211449,-60.7231233,74600,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12075,3081476,3932245,RR1400100202210,2022-10-12,RR,2022,10,102022,1400100,QUARTA-FEIRA,TARDE,CHOQUE,NAO INFORMADO,R SAO LEOPOLDO,77,69312335,CINTURAO VERDE,0,2.8051673,-60.7153617,124000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12076,3081477,3724933,RR1400100202210,2022-10-15,RR,2022,10,102022,1400100,SABADO,MANHA,CHOQUE,NAO INFORMADO,AV BRIG. EDUARDO GOMES,0,0,MECEJANA,0,2.8367312,-60.6802266,64800,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12077,3081478,1411171,RR1400050202210,2022-10-12,RR,2022,10,102022,1400050,QUARTA-FEIRA,TARDE,CAPOTAMENTO,NAO INFORMADO,ESTRADA VICINAL 02,0,69350000,,0,2.9926679,-61.311602,121500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12078,3081479,3804082,RR1400209202210,2022-10-30,RR,2022,10,102022,1400209,DOMINGO,TARDE,CAPOTAMENTO,NAO INFORMADO,BR 174,0,0,,0,0.3244771,-60.5239814,161500,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12079,3081480,3499585,RR1400100202210,2022-10-11,RR,2022,10,102022,1400100,TERCA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV PRINCESA ISABEL,0,0,CAIMBE,0,2.8277844,-60.7150654,130000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12080,3081481,3397994,RR1400100202210,2022-10-15,RR,2022,10,102022,1400100,SABADO,TARDE,COLISAO LATERAL,NAO INFORMADO,AV PARIME BRASIL,430,0,CARANA,0,2.8473885,-60.7239506,164100,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12081,3081482,2613743,RR1400456202210,2022-10-04,RR,2022,10,102022,1400456,TERCA-FEIRA,MADRUGADA,CAPOTAMENTO,NAO INFORMADO,BR 174,0,0,,0,3.9666476,-61.0313227,23000,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12082,3081483,1951569,RR1400472202210,2022-10-01,RR,2022,10,102022,1400472,SABADO,NOITE,COLISAO TRASEIRA,NAO INFORMADO,AV AYRTON SENNA,0,69373000,,0,0.9439379,-60.42963,183000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12083,3081484,2417717,RR1400100202210,2022-10-17,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,MADRUGADA,COLISAO TRANSVERSAL,NAO INFORMADO,R JERUSALEM,0,69314497,CAMBARA,0,2.808893,-60.7357844,30300,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12084,3081485,401214,RR1400100202210,2022-10-31,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R PIRAIBA,895,69314092,SANTA TEREZA,0,2.8280807,-60.7314932,162500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12085,3081486,919719,RR1400100202210,2022-10-26,RR,2022,10,102022,1400100,QUARTA-FEIRA,MANHA,ATROPELAMENTO COM PEDESTRE,NAO INFORMADO,AV CARLOS P  DE MELO,761,0,JARDIM FLORESTA,0,2.8206339,-60.6737553,70700,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12086,3081487,724570,RR1400100202210,2022-10-18,RR,2022,10,102022,1400100,TERCA-FEIRA,TARDE,COLISAO TRASEIRA,NAO INFORMADO,R MAURO CAMPELLO,39,0,JOQUEI CLUBE,0,2.8000691,-60.7234787,172100,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
12087,3081488,3018250,RR1400100202210,2022-10-26,RR,2022,10,102022,1400100,QUARTA-FEIRA,MANHA,CHOQUE,NAO INFORMADO,AV CARLOS P  DE MELO,0,0,JARDIM FLORESTA,0,2.8206339,-60.6737553,82000,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
